row_index,name,hometown,school,team,error,note,url
439,19 Jonah Martorana,"Fresno, Calif.",Pacific,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Jonah+Martorana%22+%22Fresno%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
440,20 Charlie Donlin,"Stockton, Calif.",Pacific,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Charlie+Donlin%22+%22Stockton%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
441,21 Daniel Warman,"Auckland, New Zealand",Pacific,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Daniel+Warman%22+%22Auckland%2C+New+Zealand%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
442,22 Ryan Smith,"Merced, Calif.",Pacific,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Ryan+Smith%22+%22Merced%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
443,23 Landon Mauge,"Hanford, Calif.",Pacific,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Landon+Mauge%22+%22Hanford%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
444,24 Ethan Braga,"Pleasanton, Calif.",Pacific,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Ethan+Braga%22+%22Pleasanton%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
445,RS Nathan Rasmussen,"Stockton, Calif.",Pacific,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22RS+Nathan+Rasmussen%22+%22Stockton%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
446,1 Tanner Furtak,"San Diego, Calif.",Harvard,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Tanner+Furtak%22+%22San+Diego%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
447,1A Oliver Price,"La Jolla, Calif.",Harvard,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22A+Oliver+Price%22+%22La+Jolla%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
448,5 Tyler Hogan,"Atherton, Calif.",Harvard,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Tyler+Hogan%22+%22Atherton%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
449,6 Lukas Peabody,"San Diego, Calif.",Harvard,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Lukas+Peabody%22+%22San+Diego%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
450,7 Mason Hunt,"Newport Beach, Calif.",Harvard,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Mason+Hunt%22+%22Newport+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
451,8 Connor Kim,"Los Angeles, Calif.",Harvard,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Connor+Kim%22+%22Los+Angeles%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
452,9 Bradford Dickson,"Imperial Beach, Calif.",Harvard,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Bradford+Dickson%22+%22Imperial+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
453,10 Vilas Sogaard-Srikrishnan,"Greenwich, Conn.",Harvard,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Vilas+Sogaard-Srikrishnan%22+%22Greenwich%2C+Conn.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
454,11 Dean Strauser,"Calabasas, Calif.",Harvard,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Dean+Strauser%22+%22Calabasas%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
455,12 Jacob Tsotadze,"Menlo Park, Calif.",Harvard,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Jacob+Tsotadze%22+%22Menlo+Park%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
456,14 Felix Pal,"Sydney, Australia",Harvard,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Felix+Pal%22+%22Sydney%2C+Australia%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
457,18 Jack Burghardt,"Manhattan Beach, Calif.",Harvard,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Jack+Burghardt%22+%22Manhattan+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
458,20 Emil Sogaard-Srikrishnan,"Greenwich, Conn.",Harvard,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Emil+Sogaard-Srikrishnan%22+%22Greenwich%2C+Conn.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
459,1 Finn Byrne,"Atherton, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Finn+Byrne%22+%22Atherton%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
460,1 Haakon Lacy,"San Anselmo, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Haakon+Lacy%22+%22San+Anselmo%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
461,1 Levi Lentin,"La Jolla, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Levi+Lentin%22+%22La+Jolla%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
462,1 Wyatt Pieretti,"Santa Barbara, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Wyatt+Pieretti%22+%22Santa+Barbara%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
463,2 Kai Ross,"Westport, Conn.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Kai+Ross%22+%22Westport%2C+Conn.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
464,3 Charlie Johnson,"Manhattan Beach, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Charlie+Johnson%22+%22Manhattan+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
465,4 Ryan McManigal,"Newport Beach, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Ryan+McManigal%22+%22Newport+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
466,5 Landon Lassahn,"Solvang, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Landon+Lassahn%22+%22Solvang%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
467,6 Kyle Rosenblatt,"Lafeyette, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Kyle+Rosenblatt%22+%22Lafeyette%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
468,7 Griffin Pieretti,"Santa Barbara, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Griffin+Pieretti%22+%22Santa+Barbara%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
469,8 Sam McKenzie,"Adelaide, Australia",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Sam+McKenzie%22+%22Adelaide%2C+Australia%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
470,9 Sean O'Brien,"Santa Barbara, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Sean+O%27Brien%22+%22Santa+Barbara%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
471,10 Camren Simoncelli,"Newport Beach, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Camren+Simoncelli%22+%22Newport+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
472,11 Billy Rankin,"Newport Beach, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Billy+Rankin%22+%22Newport+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
473,12 Tyler Roller,"Cupertino, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Tyler+Roller%22+%22Cupertino%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
474,13 Thomas Colpo,"Moraga, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Thomas+Colpo%22+%22Moraga%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
475,15 Luke Redoutey,"Costa Mesa, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Luke+Redoutey%22+%22Costa+Mesa%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
476,16 William Pezold,"Laguna Hills, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22William+Pezold%22+%22Laguna+Hills%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
477,20 Danilo Dragovic,"Budva, Montenegro",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Danilo+Dragovic%22+%22Budva%2C+Montenegro%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
478,21 Brock Zamanian,"Orinda, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Brock+Zamanian%22+%22Orinda%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
479,23 Oliver Sherwood,"Orinda, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Oliver+Sherwood%22+%22Orinda%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
480,41 Finn Genc,"Newport Beach, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Finn+Genc%22+%22Newport+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
481,98 Sean Keane,"San Diego, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Sean+Keane%22+%22San+Diego%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
482,99 Jake Reinke,"Menlo Park, Calif.",UC Santa Barbara,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Jake+Reinke%22+%22Menlo+Park%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
483,1 Jack Hightower,"San Diego, Calif.",Navy,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Jack+Hightower%22+%22San+Diego%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
484,1A Jack Rodoni,"San Francisco, Calif.",Navy,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22A+Jack+Rodoni%22+%22San+Francisco%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
485,1B Ryan Munch,"San Diego, Calif.",Navy,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22B+Ryan+Munch%22+%22San+Diego%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
486,1C Shaan Sandhoo,"Laurel, Md.",Navy,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22C+Shaan+Sandhoo%22+%22Laurel%2C+Md.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
487,1D Francis Hendrickson,"Washington, D.C.",Navy,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22D+Francis+Hendrickson%22+%22Washington%2C+D.C.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
488,2 Orion Erwin,"Encinitas, Calif.",Navy,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Orion+Erwin%22+%22Encinitas%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
489,3 Maddox Garrahy,"Oceanside, Calif.",Navy,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Maddox+Garrahy%22+%22Oceanside%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
490,4 Jack Clark,"Annapolis, Md.",Navy,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Jack+Clark%22+%22Annapolis%2C+Md.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
491,5 Luka Sekulic,"Haverford, Pa.",Navy,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Luka+Sekulic%22+%22Haverford%2C+Pa.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
492,6 Holden Seybold,"Aliso Viejo, Calif.",Navy,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Holden+Seybold%22+%22Aliso+Viejo%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
493,7 Aiden Berry,"San Ramon, Calif.",Navy,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Aiden+Berry%22+%22San+Ramon%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
494,8 James Mulvey,"Newport Beach, Calif.",Navy,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22James+Mulvey%22+%22Newport+Beach%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
495,9 Aiden Day,"Oceanside, Calif.",Navy,,"ddg_request_error:HTTPSConnectionPool(host='duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=site%3Aswimcloud.com%2Fswimmer+%22Aiden+Day%22+%22Oceanside%2C+Calif.%22 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'duckduckgo.com'. (_ssl.c:1000)"")))",,
